"TIME","GEO","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2015","Euro area (19 countries)","Current prices, million euro","External balance - Goods","418,198.2",""
"2015","Euro area (19 countries)","Current prices, million euro","External balance - Services","55,871.0",""
"2015","Euro area (19 countries)","Current prices, million euro","Compensation of employees","4,989,473.4",""
"2015","Euro area (19 countries)","Current prices, million euro","Wages and salaries","3,878,760.0",""
"2015","Euro area (19 countries)","Current prices, million euro","Employers' social contributions","1,110,713.4",""
"2015","Euro area (19 countries)","Current prices, million euro","Operating surplus and mixed income, gross","4,344,932.0",""
"2015","Euro area (19 countries)","Current prices, million euro","Taxes on production and imports less subsidies","1,199,808.6",""
"2015","Euro area (19 countries)","Current prices, million euro","Taxes on production and imports",":",""
"2015","Euro area (19 countries)","Current prices, million euro","Subsidies",":",""
"2015","Euro area (19 countries)","Current prices, million euro","Taxes less subsidies on products","1,072,642.5",""
"2015","Euro area (19 countries)","Current prices, million euro","Taxes on products",":",""
"2015","Euro area (19 countries)","Current prices, million euro","Subsidies on products",":",""
"2015","Euro area (19 countries)","Current prices, million euro","Statistical discrepancy (production approach)",":",""
"2015","Euro area (19 countries)","Current prices, million euro","Statistical discrepancy (expenditure approach)",":",""
"2015","Euro area (19 countries)","Current prices, million euro","Statistical discrepancy (income approach)",":",""
"2015","Euro area (19 countries)","Current prices, million euro","Final consumption expenditure and gross capital formation","10,060,144.8",""
"2015","Euro area (19 countries)","Current prices, million euro","Final consumption expenditure, gross capital formation and exports of goods and services","14,925,287.4",""
"2015","Euro area (12 countries)","Current prices, million euro","Gross domestic product at market prices","10,306,535.5",""
"2015","Euro area (12 countries)","Current prices, million euro","Value added, gross","9,259,524.9",""
"2015","Euro area (12 countries)","Current prices, million euro","Final consumption expenditure","7,743,948.5",""
"2015","Euro area (12 countries)","Current prices, million euro","Final consumption expenditure of general government","2,130,570.6",""
"2015","Euro area (12 countries)","Current prices, million euro","Individual consumption expenditure of general government","1,345,674.5",""
"2015","Euro area (12 countries)","Current prices, million euro","Collective consumption expenditure of general government","785,170.3",""
"2015","Euro area (12 countries)","Current prices, million euro","Household and NPISH final consumption expenditure","5,613,377.9",""
"2015","Euro area (12 countries)","Current prices, million euro","Final consumption expenditure of households","5,460,202.8",""
"2015","Euro area (12 countries)","Current prices, million euro","Final consumption expenditure of NPISH","152,924.1",""
"2015","Euro area (12 countries)","Current prices, million euro","Actual individual consumption","6,958,801.3",""
"2015","Euro area (12 countries)","Current prices, million euro","Gross capital formation","2,094,254.5",""
"2015","Euro area (12 countries)","Current prices, million euro","Gross fixed capital formation","2,062,017.3",""
"2015","Euro area (12 countries)","Current prices, million euro","Changes in inventories and acquisitions less disposals of valuables","32,237.1",""
"2015","Euro area (12 countries)","Current prices, million euro","Changes in inventories",":",""
"2015","Euro area (12 countries)","Current prices, million euro","Acquisitions less disposals of valuables",":",""
"2015","Euro area (12 countries)","Current prices, million euro","Exports of goods and services","4,678,372.2",""
"2015","Euro area (12 countries)","Current prices, million euro","Exports of goods","3,437,415.7",""
"2015","Euro area (12 countries)","Current prices, million euro","Exports of services","1,240,956.5",""
"2015","Euro area (12 countries)","Current prices, million euro","Imports of goods and services","4,210,039.6",""
"2015","Euro area (12 countries)","Current prices, million euro","Imports of goods","3,011,762.2",""
"2015","Euro area (12 countries)","Current prices, million euro","Imports of services","1,198,277.4",""
"2015","Euro area (12 countries)","Current prices, million euro","External balance of goods and services","468,332.6",""
"2015","Euro area (12 countries)","Current prices, million euro","External balance - Goods","425,653.5",""
"2015","Euro area (12 countries)","Current prices, million euro","External balance - Services","42,679.0",""
"2015","Euro area (12 countries)","Current prices, million euro","Compensation of employees","4,891,986.8",""
"2015","Euro area (12 countries)","Current prices, million euro","Wages and salaries","3,800,668.8",""
"2015","Euro area (12 countries)","Current prices, million euro","Employers' social contributions","1,091,318.0",""
"2015","Euro area (12 countries)","Current prices, million euro","Operating surplus and mixed income, gross","4,240,551.2",""
"2015","Euro area (12 countries)","Current prices, million euro","Taxes on production and imports less subsidies","1,173,997.5",""
"2015","Euro area (12 countries)","Current prices, million euro","Taxes on production and imports",":",""
"2015","Euro area (12 countries)","Current prices, million euro","Subsidies",":",""
"2015","Euro area (12 countries)","Current prices, million euro","Taxes less subsidies on products","1,047,010.6",""
"2015","Euro area (12 countries)","Current prices, million euro","Taxes on products",":",""
"2015","Euro area (12 countries)","Current prices, million euro","Subsidies on products",":",""
"2015","Euro area (12 countries)","Current prices, million euro","Statistical discrepancy (production approach)",":",""
"2015","Euro area (12 countries)","Current prices, million euro","Statistical discrepancy (expenditure approach)",":",""
"2015","Euro area (12 countries)","Current prices, million euro","Statistical discrepancy (income approach)",":",""
"2015","Euro area (12 countries)","Current prices, million euro","Final consumption expenditure and gross capital formation","9,838,203.0",""
"2015","Euro area (12 countries)","Current prices, million euro","Final consumption expenditure, gross capital formation and exports of goods and services","14,516,575.1",""
"2015","Belgium","Current prices, million euro","Gross domestic product at market prices","411,010.2",""
"2015","Belgium","Current prices, million euro","Value added, gross","368,106.6",""
"2015","Belgium","Current prices, million euro","Final consumption expenditure","308,072.8",""
"2015","Belgium","Current prices, million euro","Final consumption expenditure of general government","98,050.9",""
"2015","Belgium","Current prices, million euro","Individual consumption expenditure of general government","64,090.0",""
"2015","Belgium","Current prices, million euro","Collective consumption expenditure of general government","33,961.0",""
"2015","Belgium","Current prices, million euro","Household and NPISH final consumption expenditure","210,021.9",""
"2015","Belgium","Current prices, million euro","Final consumption expenditure of households","204,865.9",""
"2015","Belgium","Current prices, million euro","Final consumption expenditure of NPISH","5,156.0",""
"2015","Belgium","Current prices, million euro","Actual individual consumption","274,112.0",""
"2015","Belgium","Current prices, million euro","Gross capital formation","97,073.7",""
"2015","Belgium","Current prices, million euro","Gross fixed capital formation","94,980.2",""
"2015","Belgium","Current prices, million euro","Changes in inventories and acquisitions less disposals of valuables","2,093.5",""
"2015","Belgium","Current prices, million euro","Changes in inventories","2,069.2",""
"2015","Belgium","Current prices, million euro","Acquisitions less disposals of valuables","24.3",""
"2015","Belgium","Current prices, million euro","Exports of goods and services","332,093.5",""
"2015","Belgium","Current prices, million euro","Exports of goods","230,082.5",""
"2015","Belgium","Current prices, million euro","Exports of services","102,011.0",""
"2015","Belgium","Current prices, million euro","Imports of goods and services","326,229.8",""
"2015","Belgium","Current prices, million euro","Imports of goods","229,922.0",""
"2015","Belgium","Current prices, million euro","Imports of services","96,307.8",""
"2015","Belgium","Current prices, million euro","External balance of goods and services","5,863.7",""
